frame_number,time_sec,track_id,x_center,y_center,width,height,confidence
37188,1551,436,1339.5081787109375,566.3831176757812,956.6793823242188,914.8184204101562,0.6721161007881165
37212,1552,437,735.3922729492188,512.0,1213.0889892578125,1024.0,0.7092484831809998
37212,1552,436,1387.8953857421875,568.8638305664062,952.4872436523438,908.1438598632812,0.803544819355011
37236,1553,437,763.618408203125,512.0,1212.74072265625,1024.0,0.7137247323989868
37236,1553,436,1401.5323486328125,582.1480102539062,929.6947631835938,881.3895874023438,0.7794256210327148
37260,1554,437,777.4133911132812,512.0,1216.5565185546875,1024.0,0.7051193714141846
37260,1554,436,1392.95068359375,581.8055419921875,937.4788818359375,882.1381225585938,0.7383639216423035
37284,1555,437,723.1583251953125,511.8910827636719,1217.266357421875,1023.7821655273438,0.7173810601234436
37284,1555,436,1352.9136962890625,569.9177856445312,970.6814575195312,903.7103881835938,0.7855865359306335
37308,1556,437,710.5988159179688,511.99749755859375,1211.0577392578125,1023.9949951171875,0.7237032651901245
37308,1556,436,1355.853515625,557.2059936523438,1003.1231079101562,929.2710571289062,0.7228333950042725
37332,1557,437,596.2007446289062,511.4259033203125,1192.4014892578125,1022.851806640625,0.16948111355304718
37332,1557,436,1344.942626953125,557.4585571289062,1012.0406494140625,928.9625854492188,0.764821469783783
37356,1558,436,1336.6749267578125,563.100830078125,1012.6455688476562,919.1041259765625,0.6503701210021973
37380,1559,436,1147.8876953125,528.377197265625,1101.093505859375,986.4303588867188,0.3067868947982788
37404,1560,436,1179.8802490234375,516.7528686523438,1147.96923828125,1012.83544921875,0.10057131201028824
37428,1561,437,778.414794921875,510.2124938964844,1203.5908203125,1020.4197387695312,0.6356013417243958
37452,1562,437,758.77783203125,510.5132751464844,1210.961669921875,1021.0213012695312,0.6355330348014832
37476,1563,437,754.215087890625,511.12896728515625,1216.64013671875,1020.1070556640625,0.6068955659866333
37500,1564,437,671.4506225585938,509.9785461425781,1219.1729736328125,1019.1472778320312,0.6531578302383423
37523,1565,437,827.7975463867188,508.9007263183594,1218.8033447265625,1017.5043334960938,0.4093148708343506
37547,1566,437,769.0040283203125,511.4925537109375,1226.103271484375,1015.65869140625,0.12972305715084076
37571,1567,437,839.499267578125,509.08502197265625,1231.38671875,1015.4281005859375,0.113312266767025
37595,1568,437,1006.801513671875,508.7483215332031,1236.73193359375,1016.5050659179688,0.23787638545036316
37595,1568,436,1320.726806640625,511.89874267578125,1133.0318603515625,1021.0625,0.7064476609230042
37619,1569,437,1048.864013671875,513.7366943359375,1228.47802734375,1009.5411987304688,0.19732312858104706
37619,1569,436,1286.6939697265625,517.9727783203125,1087.75,1007.5703125,0.5711826086044312
37643,1570,437,1083.8338623046875,520.5062255859375,1215.03857421875,1000.9451293945312,0.1613004356622696
37643,1570,436,1294.632080078125,521.7163696289062,1052.455810546875,1001.6784057617188,0.5835700631141663
37667,1571,437,1205.959716796875,518.0760498046875,1212.031494140625,1000.904296875,0.16022664308547974
37667,1571,436,1373.819580078125,521.9014282226562,1018.4483642578125,1001.2061157226562,0.6668747663497925
37691,1572,436,1383.0604248046875,517.0220947265625,998.8329467773438,1011.5800170898438,0.6292233467102051
37715,1573,436,1181.400634765625,511.45404052734375,1027.08349609375,1015.960693359375,0.33461853861808777
37739,1574,436,1224.6954345703125,511.1050720214844,1000.9838256835938,1021.0564575195312,0.8338578343391418
37763,1575,436,1260.6343994140625,512.26220703125,976.5094604492188,1020.7902221679688,0.8276907801628113
37787,1576,436,1179.158935546875,510.4120788574219,1011.15087890625,1020.6085815429688,0.1467856764793396
37787,1576,437,1378.786376953125,514.5064697265625,1082.4271240234375,1015.7354736328125,0.8149706721305847
37811,1577,436,1153.738037109375,510.60577392578125,1037.773681640625,1018.0928955078125,0.14712756872177124
37811,1577,437,1391.510009765625,515.5919189453125,1056.9801025390625,1016.1287231445312,0.7838005423545837
37835,1578,436,1139.301025390625,515.5111694335938,1057.11865234375,1013.3243408203125,0.1022719070315361
37835,1578,437,1400.068603515625,516.2184448242188,1039.86279296875,1013.9054565429688,0.8004129528999329
37883,1580,441,446.5655517578125,595.8690795898438,378.2095642089844,846.424560546875,0.8845831155776978
37883,1580,442,1158.6478271484375,565.4827270507812,313.85235595703125,909.6251220703125,0.8215955495834351
37907,1581,441,453.44097900390625,598.4805297851562,376.0038757324219,841.2476806640625,0.8948301672935486
37907,1581,442,1161.697265625,564.7727661132812,313.9896240234375,910.0438232421875,0.8242351412773132
37931,1582,441,450.1766662597656,591.946533203125,380.35455322265625,853.5438232421875,0.8820009827613831
37931,1582,442,1161.6331787109375,564.9921264648438,313.52056884765625,908.5029296875,0.8078441023826599
37955,1583,441,448.425048828125,589.1951293945312,380.9661560058594,858.5945434570312,0.8828827738761902
37955,1583,442,1162.301025390625,565.0863037109375,313.32354736328125,908.5384521484375,0.819756269454956
37979,1584,441,456.87005615234375,588.558349609375,379.7414245605469,859.1055908203125,0.8770241737365723
37979,1584,442,1163.4296875,565.1984252929688,314.93878173828125,914.4651489257812,0.8289817571640015
38003,1585,441,456.5982360839844,589.8119506835938,377.83660888671875,857.4755859375,0.876327395439148
38003,1585,442,1161.4188232421875,565.44873046875,313.6396484375,910.5001831054688,0.8233881592750549
38027,1586,441,458.60601806640625,592.38427734375,375.4519958496094,852.5235595703125,0.8829168677330017
38027,1586,442,1159.117431640625,565.8973999023438,313.0416259765625,907.9482421875,0.8071842789649963
38051,1587,441,460.446044921875,592.7999267578125,374.2240905761719,851.1929931640625,0.8885788321495056
38051,1587,442,1158.708740234375,565.29638671875,313.2374267578125,907.9678955078125,0.8217270374298096
38075,1588,441,459.40167236328125,593.2759399414062,373.9461669921875,849.8724975585938,0.8829719424247742
38075,1588,442,1158.575439453125,564.789306640625,313.48968505859375,908.4083251953125,0.8165053725242615
38099,1589,441,453.82647705078125,590.765380859375,373.8244323730469,855.0462646484375,0.8768582344055176
38099,1589,442,1159.614990234375,564.676513671875,313.3795166015625,908.1996459960938,0.7982032299041748
38123,1590,441,445.5862731933594,585.9654541015625,375.75396728515625,871.6763305664062,0.8307075500488281
38123,1590,442,1159.8721923828125,564.5481567382812,315.18035888671875,915.2872314453125,0.8120810985565186
38147,1591,441,443.21142578125,585.0272827148438,372.5306091308594,876.3593139648438,0.816690981388092
38147,1591,442,1160.3870849609375,564.31689453125,313.58770751953125,911.2030639648438,0.815818727016449
38171,1592,441,443.20391845703125,583.1771240234375,368.4870300292969,880.560302734375,0.8226235508918762
38171,1592,442,1160.537353515625,564.1497192382812,313.09429931640625,910.2718505859375,0.8276447057723999
38195,1593,442,1157.319091796875,558.080322265625,310.70196533203125,898.3425903320312,0.8971391320228577
38219,1594,442,1164.7371826171875,556.6814575195312,312.349365234375,894.3743286132812,0.9232438802719116
38243,1595,442,1137.0673828125,559.832763671875,321.86309814453125,907.2429809570312,0.9250812530517578
38267,1596,442,1080.558349609375,570.690673828125,328.775634765625,899.1159057617188,0.8823887705802917
38291,1597,442,1109.9630126953125,580.434326171875,325.4921875,884.88818359375,0.873573899269104
38315,1598,442,1113.0992431640625,586.9631958007812,331.24859619140625,873.7777099609375,0.9001592993736267
38315,1598,441,240.36990356445312,515.2733154296875,426.646728515625,1012.3870849609375,0.8926122784614563
38339,1599,442,1114.5255126953125,600.5145263671875,327.40460205078125,846.671875,0.8847129940986633
38363,1600,442,1029.867919921875,611.9464111328125,327.74029541015625,824.107177734375,0.9001175761222839
38363,1600,443,639.8538818359375,529.1992797851562,551.24365234375,988.0701904296875,0.9179596304893494
38363,1600,444,398.04571533203125,556.956298828125,410.0279846191406,931.06103515625,0.887904167175293
38387,1601,442,1000.5582275390625,617.1063232421875,331.51666259765625,813.7872924804688,0.8758664131164551
38387,1601,443,685.7098388671875,531.7971801757812,548.9451904296875,982.849853515625,0.9283671975135803
38387,1601,444,443.5608215332031,559.4370727539062,406.86651611328125,924.2141723632812,0.8879687786102295
38411,1602,442,992.25244140625,620.1344604492188,336.173828125,807.7310180664062,0.8745796084403992
38411,1602,443,712.45751953125,533.53515625,547.785888671875,979.4142456054688,0.9157055020332336
38411,1602,444,479.0379638671875,560.38818359375,405.6940612792969,921.8433227539062,0.8881456851959229
38435,1603,442,989.0242309570312,622.2455444335938,342.2071533203125,803.5089111328125,0.8691979050636292
38435,1603,443,724.4349975585938,534.2084350585938,548.2611083984375,978.4397583007812,0.9179094433784485
38435,1603,444,490.1223449707031,562.0035400390625,404.33734130859375,919.353515625,0.8845638036727905
38459,1604,442,985.0848999023438,623.9441528320312,350.8607177734375,799.687255859375,0.8826262354850769
38459,1604,443,740.6143188476562,535.1166381835938,548.20849609375,976.4964599609375,0.9296489953994751
38459,1604,444,502.44635009765625,562.4300537109375,403.3216552734375,916.966796875,0.8836801648139954
38483,1605,442,995.5594482421875,624.68603515625,360.570068359375,798.6278686523438,0.8896214365959167
38483,1605,443,746.15869140625,535.1693725585938,548.7756958007812,976.3880615234375,0.9315812587738037
38483,1605,444,509.3289489746094,563.3168334960938,402.61590576171875,915.7518310546875,0.8810795545578003
38506,1606,442,992.0188598632812,624.4525146484375,370.2095947265625,799.094970703125,0.8948888778686523
38506,1606,443,740.3658447265625,534.9730834960938,549.7654418945312,976.5098876953125,0.9313485622406006
38506,1606,444,508.64984130859375,563.7179565429688,402.2046813964844,915.87646484375,0.8832593560218811
38530,1607,442,1005.208984375,624.404296875,374.260986328125,799.19140625,0.8828939199447632
38530,1607,443,731.993408203125,535.45068359375,549.4754028320312,975.5132446289062,0.9158608913421631
38530,1607,444,505.71917724609375,563.4938354492188,401.5454406738281,914.2274169921875,0.8762153387069702
38554,1608,442,995.7137451171875,624.0613403320312,378.12640380859375,799.7935180664062,0.876445472240448
38554,1608,443,731.3675537109375,535.2923583984375,550.2760620117188,975.7000732421875,0.9183807373046875
38554,1608,444,505.38751220703125,563.693115234375,401.3803405761719,914.2486572265625,0.8854843974113464
38578,1609,442,990.9476318359375,621.6805419921875,385.35565185546875,803.5799560546875,0.8690301179885864
38578,1609,443,744.2733154296875,533.5315551757812,553.26220703125,979.22607421875,0.924902617931366
38578,1609,444,509.40704345703125,563.78759765625,401.8804626464844,915.0673217773438,0.8880245089530945
38602,1610,442,1005.172119140625,620.4072265625,391.13519287109375,806.9058837890625,0.8871645927429199
38602,1610,443,748.4569702148438,536.068603515625,552.1199951171875,975.2893676757812,0.9172216057777405
38602,1610,444,510.7120361328125,563.4474487304688,402.2432556152344,915.676513671875,0.8881251811981201
38626,1611,442,1041.3658447265625,621.200439453125,398.66827392578125,805.5990600585938,0.8937275409698486
38626,1611,443,746.5591430664062,534.8533935546875,553.0811767578125,977.8899536132812,0.9285439252853394
38626,1611,444,508.4853515625,564.4037475585938,402.0216064453125,913.6318359375,0.8812253475189209
38650,1612,442,1112.365234375,627.4754638671875,398.84051513671875,792.6309814453125,0.9154092669487
38650,1612,443,756.5853271484375,531.7261352539062,554.3235473632812,983.482666015625,0.9293174147605896
38650,1612,444,491.1011657714844,564.6184692382812,406.34307861328125,916.8756713867188,0.9003787040710449
38674,1613,442,1157.0908203125,639.394775390625,393.7816162109375,769.1419677734375,0.9401795268058777
38674,1613,443,740.56201171875,531.8933715820312,554.412841796875,983.376708984375,0.9333869218826294
38674,1613,444,453.7828063964844,564.7998657226562,410.98651123046875,913.9740600585938,0.9005677103996277
38698,1614,442,1130.1739501953125,644.086669921875,391.29791259765625,758.4168701171875,0.9276402592658997
38698,1614,443,722.3815307617188,535.728271484375,552.5277099609375,973.7091064453125,0.9127596616744995
38698,1614,444,452.6871032714844,565.3446044921875,415.45196533203125,915.0762939453125,0.8898443579673767
38698,1614,445,1604.4674072265625,552.2891845703125,501.886962890625,942.0226440429688,0.9150013327598572
38722,1615,442,1122.24365234375,645.649658203125,392.099365234375,755.944091796875,0.9243022799491882
38722,1615,443,724.9276123046875,536.4885864257812,554.163330078125,970.3861694335938,0.892244815826416
38722,1615,444,459.7827453613281,567.2815551757812,416.26641845703125,912.269287109375,0.878913402557373
38722,1615,445,1616.18408203125,558.554931640625,494.3182373046875,929.3643798828125,0.9133858680725098
38746,1616,442,1122.804931640625,645.8779907226562,394.57354736328125,755.3822021484375,0.934417188167572
38746,1616,443,716.4605712890625,538.08056640625,555.0252075195312,967.1680297851562,0.8819026947021484
38746,1616,444,455.8017578125,567.5778198242188,415.1111145019531,908.676513671875,0.8677560091018677
38746,1616,445,1626.922119140625,563.9408569335938,486.8831787109375,918.4119873046875,0.9096118807792664
38770,1617,442,1115.529541015625,646.082275390625,397.75042724609375,754.8609619140625,0.9319628477096558
38770,1617,443,703.7405395507812,539.1774291992188,555.761474609375,967.9649047851562,0.8954268097877502
38770,1617,444,450.77545166015625,567.3692016601562,414.7032470703125,908.738037109375,0.8708376288414001
38770,1617,445,1624.7529296875,561.13427734375,487.5672607421875,923.927490234375,0.9144315123558044
38794,1618,442,1113.3780517578125,645.2584228515625,399.92266845703125,755.5465087890625,0.9329766631126404
38794,1618,443,712.9949340820312,537.5350952148438,560.7369384765625,972.3804321289062,0.8536498546600342
38794,1618,444,450.2896423339844,567.1505126953125,414.77093505859375,907.39453125,0.8736959099769592
38794,1618,445,1632.9873046875,561.4039306640625,484.205078125,922.7182006835938,0.9081428647041321
38818,1619,442,1108.2679443359375,645.0175170898438,401.96099853515625,756.507080078125,0.9282179474830627
38818,1619,443,720.4296875,537.1384887695312,565.4191284179688,973.5958251953125,0.8467608094215393
38818,1619,444,451.6629333496094,567.4618530273438,415.75982666015625,907.60400390625,0.8752087354660034
38818,1619,445,1638.087158203125,556.3417358398438,486.6427001953125,933.6015625,0.9053508639335632
38842,1620,442,1103.387451171875,644.9967651367188,404.6551513671875,756.7822265625,0.9330933094024658
38842,1620,443,698.5209350585938,539.0238647460938,562.1781005859375,969.9523315429688,0.901353657245636
38842,1620,444,449.402587890625,566.9613647460938,416.2235107421875,909.1171875,0.8716501593589783
38842,1620,445,1633.417724609375,557.5546264648438,481.956298828125,931.0540161132812,0.9071943163871765
38866,1621,442,1104.4329833984375,645.9224853515625,404.819091796875,754.9264526367188,0.9316884875297546
38866,1621,443,706.6495361328125,539.5873413085938,562.7318725585938,968.3065185546875,0.8697133660316467
38866,1621,444,446.4683532714844,567.1935424804688,414.67279052734375,906.99951171875,0.8761228919029236
38866,1621,445,1607.7777099609375,554.5465087890625,481.163818359375,937.1746826171875,0.9084157347679138
38890,1622,442,1102.645751953125,645.2755737304688,406.34857177734375,755.838623046875,0.9362226128578186
38890,1622,443,707.2717895507812,541.0220336914062,563.110595703125,965.4815063476562,0.8790905475616455
38890,1622,444,445.6646728515625,567.4244995117188,414.4244384765625,907.9181518554688,0.8790522813796997
38890,1622,445,1592.8916015625,552.9634399414062,479.2620849609375,940.4889526367188,0.9110298752784729
38914,1623,442,1104.891357421875,641.80078125,411.4239501953125,763.8491821289062,0.9338352084159851
38914,1623,443,710.0714721679688,540.005126953125,565.5728759765625,967.8652954101562,0.8781348466873169
38914,1623,444,447.907470703125,567.1175537109375,414.5851745605469,908.0342407226562,0.8752297759056091
38914,1623,445,1596.943603515625,551.9913940429688,476.4271240234375,941.9771728515625,0.908770740032196
38938,1624,442,1109.2275390625,639.2868041992188,415.2679443359375,769.27490234375,0.9215115308761597
38938,1624,443,715.975341796875,537.6161499023438,567.05224609375,968.7650756835938,0.9172770977020264
38938,1624,444,446.3045654296875,567.75048828125,414.5094909667969,907.7821044921875,0.8792188763618469
38938,1624,445,1604.9073486328125,550.3002319335938,474.970703125,945.2830810546875,0.9142675995826721
38962,1625,442,1117.995849609375,637.0484008789062,419.00531005859375,773.8980712890625,0.9367879033088684
38962,1625,443,726.2345581054688,534.5685424804688,570.4051513671875,977.0550537109375,0.9115811586380005
38962,1625,444,443.27142333984375,567.78759765625,414.64892578125,910.8323364257812,0.8826200366020203
38962,1625,445,1587.9378662109375,552.2129516601562,471.26611328125,941.4466552734375,0.9247817993164062
38986,1626,442,1111.332763671875,638.393798828125,417.73199462890625,771.21240234375,0.9234645366668701
38986,1626,443,763.7991333007812,529.4732666015625,567.0745849609375,986.7314453125,0.8905676007270813
38986,1626,444,451.4751281738281,569.3036499023438,415.41546630859375,908.9736938476562,0.9002711772918701
38986,1626,445,1612.205322265625,551.0509643554688,481.6322021484375,943.0210571289062,0.9304648041725159
39010,1627,442,1105.9049072265625,643.641357421875,414.61285400390625,760.6761474609375,0.8895655870437622
39010,1627,443,824.8007202148438,527.2464599609375,560.2633056640625,991.9728393554688,0.9025135636329651
39010,1627,444,450.6206970214844,570.2832641601562,415.17291259765625,907.4334716796875,0.93645840883255
39010,1627,445,1590.9288330078125,550.241455078125,481.088134765625,945.2625732421875,0.9260556101799011
39034,1628,442,1114.9786376953125,644.1669311523438,414.54437255859375,758.9132080078125,0.9090949296951294
39034,1628,443,858.9826049804688,525.928466796875,552.0357666015625,995.6207275390625,0.8981218338012695
39034,1628,444,451.6512145996094,569.8900146484375,415.30828857421875,905.5069580078125,0.9394004344940186
39034,1628,445,1584.26904296875,549.1138305664062,480.108154296875,947.35498046875,0.9225590229034424
39058,1629,443,972.7811889648438,524.0379638671875,554.0550537109375,997.9290161132812,0.8385937213897705
39058,1629,444,451.24725341796875,568.73291015625,416.8815002441406,907.20458984375,0.9372908473014832
39058,1629,445,1590.771728515625,549.208984375,481.54638671875,947.65576171875,0.9146322011947632
39082,1630,444,451.98681640625,568.0531005859375,417.76806640625,908.1846923828125,0.9354409575462341
39082,1630,445,1568.92626953125,553.322265625,482.6531982421875,939.5172729492188,0.9232175946235657
39082,1630,442,1108.90478515625,644.884033203125,416.8267822265625,758.23193359375,0.9353744387626648
39106,1631,444,451.27154541015625,567.7522583007812,418.3599853515625,908.623779296875,0.9338601231575012
39106,1631,445,1581.923583984375,557.9490966796875,484.8818359375,930.4963989257812,0.9243519902229309
39106,1631,442,1106.7060546875,644.6473388671875,419.82550048828125,758.7052612304688,0.9370032548904419
39130,1632,444,450.2945556640625,567.193603515625,418.8631591796875,909.1829223632812,0.9374909400939941
39130,1632,442,1102.3375244140625,644.3449096679688,422.22198486328125,759.3101806640625,0.9348872900009155
39154,1633,444,447.49859619140625,566.2718505859375,419.9146728515625,911.0374145507812,0.9345574378967285
39154,1633,442,1099.8271484375,644.1207885742188,423.798095703125,759.7584228515625,0.935404360294342
39394,1643,447,1071.190185546875,511.76605224609375,1053.44140625,1023.5321044921875,0.7822405695915222
39418,1644,447,1110.47900390625,512.0282592773438,1055.3017578125,1023.59521484375,0.7528768181800842
39442,1645,447,1120.239501953125,511.5439147949219,1055.098876953125,1022.9378051757812,0.7205082774162292
39466,1646,447,1081.533447265625,511.11175537109375,1053.3870849609375,1022.18408203125,0.8192315101623535
39490,1647,447,1063.4862060546875,510.7476501464844,1051.0478515625,1021.4922485351562,0.8339980840682983
39513,1648,447,1065.90380859375,510.92919921875,1051.384765625,1021.8583984375,0.8145539164543152
39537,1649,447,1067.774658203125,511.3418273925781,1050.4925537109375,1021.8746948242188,0.8267446160316467
39561,1650,447,1066.59326171875,511.21051025390625,1051.269775390625,1022.1260986328125,0.8239607810974121
39585,1651,447,1063.12255859375,511.2794494628906,1050.468017578125,1022.4568481445312,0.8268551230430603
39609,1652,447,1063.131103515625,511.7491455078125,1050.2041015625,1023.4681396484375,0.823296070098877
39633,1653,447,1060.590087890625,511.925048828125,1050.314697265625,1023.84619140625,0.821485161781311
39657,1654,447,1058.2806396484375,511.9908752441406,1051.27490234375,1023.9817504882812,0.8296487927436829
39681,1655,447,1064.52490234375,511.9992370605469,1049.5499267578125,1023.9984741210938,0.8225037455558777
39705,1656,447,1064.642578125,512.0,1048.9608154296875,1024.0,0.820507824420929
39729,1657,447,1062.1295166015625,512.0,1048.920654296875,1024.0,0.819412112236023
39753,1658,443,1653.39013671875,511.1767883300781,533.2196044921875,1016.7184448242188,0.9086055159568787
39753,1658,444,329.6457214355469,548.169189453125,477.90191650390625,950.410888671875,0.9204229712486267
39801,1660,449,1085.479248046875,538.435791015625,668.6394653320312,971.1039428710938,0.8991687893867493
39801,1660,445,1389.728515625,562.09228515625,511.810302734375,921.5410766601562,0.7773403525352478
39801,1660,444,280.26934814453125,581.9639282226562,462.05706787109375,883.5155639648438,0.93150794506073
39825,1661,449,972.54296875,547.3538818359375,653.8678588867188,953.2866821289062,0.9042218327522278
39825,1661,443,1677.25927734375,523.4854125976562,485.4815673828125,998.6079711914062,0.9374020099639893
39849,1662,450,636.776123046875,560.2630004882812,521.0584106445312,927.4739990234375,0.894654393196106
39849,1662,442,916.3458251953125,569.3899536132812,491.68365478515625,909.2200317382812,0.8689701557159424
39873,1663,442,956.8330078125,557.0232543945312,502.67510986328125,933.9414672851562,0.923038899898529
39897,1664,442,1028.45068359375,548.6912231445312,508.271240234375,949.733642578125,0.9225072264671326
39897,1664,444,298.859130859375,532.36328125,532.0443115234375,982.6762084960938,0.9288682341575623
39921,1665,442,1003.4698486328125,543.7816162109375,511.89129638671875,960.0595703125,0.8941372632980347
39921,1665,450,560.0415649414062,515.4247436523438,569.474853515625,1006.17919921875,0.9058979749679565
39945,1666,449,845.3314208984375,511.8733825683594,693.862060546875,1018.7990112304688,0.9144153594970703
39969,1667,449,811.195068359375,529.7368774414062,660.814453125,987.5020751953125,0.9322795867919922
39969,1667,445,1486.51611328125,513.625732421875,618.440185546875,1017.3014526367188,0.8870378732681274
39993,1668,449,806.762939453125,533.3308715820312,644.9201049804688,981.3381958007812,0.9295079708099365
40017,1669,449,806.9840087890625,534.8983154296875,630.880859375,978.2033081054688,0.9282357096672058
40041,1670,449,811.1544189453125,534.4930419921875,619.9668579101562,979.0138549804688,0.9290197491645813
40065,1671,449,821.81884765625,532.5390014648438,611.4873657226562,982.9219970703125,0.930072009563446
40089,1672,449,835.0556640625,531.5281372070312,602.8203125,984.9436645507812,0.9313086271286011
40113,1673,449,845.6409912109375,532.2713623046875,592.5744018554688,983.457275390625,0.9317007660865784
40137,1674,449,850.0517578125,533.127197265625,583.0485229492188,981.7455444335938,0.9336378574371338
40161,1675,449,848.969482421875,532.3858642578125,575.9916381835938,983.2283325195312,0.9307602643966675
40185,1676,449,848.966796875,531.5536499023438,569.426513671875,984.8927001953125,0.9307196736335754
40209,1677,449,849.0250244140625,530.555908203125,563.863525390625,986.8882446289062,0.9303403496742249
40233,1678,449,843.6396484375,528.6067504882812,558.91357421875,990.7864990234375,0.9291208982467651
40257,1679,447,1088.1173095703125,513.2561645507812,1052.328857421875,1020.1400756835938,0.8103949427604675
40281,1680,447,1089.62646484375,512.9485473632812,1053.4390869140625,1020.4473876953125,0.8192299008369446
40305,1681,447,1095.85009765625,512.8745727539062,1054.863525390625,1020.2620239257812,0.8173485994338989
40329,1682,447,1089.483154296875,512.943115234375,1058.612060546875,1021.4093017578125,0.8093240857124329
40353,1683,447,1091.712158203125,512.3206787109375,1060.2017822265625,1023.1412353515625,0.8109525442123413
40377,1684,447,1092.9556884765625,512.0751342773438,1060.982421875,1023.7667846679688,0.8157666921615601
40401,1685,447,1093.7034912109375,511.9807434082031,1062.93408203125,1023.9614868164062,0.8075484037399292
40425,1686,447,1100.058837890625,513.8134765625,1060.123779296875,1019.9903564453125,0.815493106842041
40449,1687,447,1098.017333984375,512.65576171875,1056.098876953125,1022.5770263671875,0.831510603427887
40473,1688,447,1098.5909423828125,511.5614013671875,1053.982177734375,1022.2235107421875,0.8183748126029968
40520,1690,447,979.1023559570312,510.4133605957031,1076.2999267578125,1020.7586059570312,0.6877292394638062
40544,1691,447,1048.636962890625,510.1363220214844,1096.225341796875,1020.2726440429688,0.7110038995742798
40568,1692,447,920.095947265625,509.998779296875,1113.061767578125,1019.99755859375,0.6697452664375305
40592,1693,447,1056.402587890625,510.68316650390625,1132.1378173828125,1021.3663330078125,0.6923587918281555
40616,1694,447,1030.3394775390625,511.53009033203125,1153.0341796875,1023.0601806640625,0.30556151270866394
40640,1695,447,1082.0625,511.8515930175781,1172.9991455078125,1023.7031860351562,0.6395613551139832
40664,1696,447,1140.056884765625,510.850830078125,1186.55712890625,1021.70166015625,0.38966962695121765
40688,1697,447,1198.6326904296875,512.3109130859375,1200.323486328125,1019.0852661132812,0.2906523048877716
40712,1698,447,1257.864501953125,511.7418518066406,1210.2388916015625,1021.2653198242188,0.17631980776786804
40760,1700,449,1001.61181640625,536.1912231445312,617.2904663085938,971.6423950195312,0.8749836087226868
40784,1701,449,1004.9493408203125,535.6051025390625,661.8583984375,972.5590209960938,0.8741003274917603
40808,1702,449,1007.49658203125,533.7328491210938,694.1884155273438,976.5369873046875,0.8798381090164185
40832,1703,449,1008.734619140625,533.1661376953125,716.7581176757812,977.777099609375,0.8800266981124878
40856,1704,449,913.6845703125,535.0332641601562,706.23095703125,971.3084716796875,0.8924582004547119
40880,1705,449,881.11865234375,536.0442504882812,699.6337280273438,968.654296875,0.8983122706413269
40904,1706,449,874.588134765625,536.3837280273438,695.1472778320312,968.8085327148438,0.9109464287757874
40928,1707,449,870.5281372070312,535.406982421875,691.5848388671875,969.3413696289062,0.9081434011459351
40952,1708,449,869.4280395507812,535.3209838867188,688.3128662109375,969.3160400390625,0.90665602684021
40976,1709,449,871.136474609375,536.24169921875,686.6405639648438,970.6685180664062,0.9071379899978638
41000,1710,449,871.5792846679688,536.7151489257812,682.8494873046875,968.2693481445312,0.9086734652519226
41024,1711,449,852.3525390625,547.9069213867188,671.398681640625,949.28466796875,0.9051963686943054
41048,1712,449,843.698486328125,596.3201293945312,615.9583129882812,854.4696655273438,0.9113929271697998
41072,1713,449,961.3909301757812,559.8240966796875,665.1046142578125,923.79345703125,0.8988227844238281
41096,1714,447,1362.877685546875,509.1578063964844,1114.2445068359375,1018.2815551757812,0.7000327110290527
41120,1715,447,1386.5390625,509.660888671875,1066.9219970703125,1019.32177734375,0.258480042219162
41144,1716,447,1333.302978515625,510.8074951171875,1162.387451171875,1021.614990234375,0.1912311613559723
41168,1717,447,1345.47509765625,511.3089599609375,1149.0499267578125,1017.0548095703125,0.2313372790813446
41503,1731,454,947.104248046875,688.0777587890625,438.12725830078125,671.8445434570312,0.9324946403503418
41503,1731,455,450.96356201171875,563.9609985351562,391.106689453125,822.4149169921875,0.9202106595039368
41503,1731,456,682.535888671875,518.5711669921875,256.00848388671875,390.82574462890625,0.8721798062324524
41503,1731,457,1482.2452392578125,608.926513671875,277.961669921875,539.6611938476562,0.8336061835289001
41503,1731,458,769.0068969726562,405.15826416015625,149.8226318359375,401.117431640625,0.8373110890388489
41503,1731,459,952.9185791015625,400.23822021484375,130.76629638671875,415.4263916015625,0.8267118334770203
41503,1731,460,1426.7193603515625,428.6011962890625,157.258544921875,479.1934814453125,0.8312962651252747
41503,1731,461,651.405029296875,423.73651123046875,127.2559814453125,389.6656799316406,0.7883751392364502
41503,1731,462,1127.109619140625,541.4003295898438,212.738525390625,453.2923278808594,0.755535364151001
41503,1731,463,174.66799926757812,431.1689147949219,145.02247619628906,376.68829345703125,0.7302162051200867
41527,1732,454,948.4798583984375,688.0214233398438,438.30120849609375,671.9571533203125,0.9334717988967896
41527,1732,455,451.186767578125,563.3670043945312,390.6478271484375,821.5545654296875,0.9197102189064026
41527,1732,456,679.4940185546875,517.4977416992188,255.24114990234375,390.1346740722656,0.8805014491081238
41527,1732,457,1484.679443359375,609.2871704101562,279.8919677734375,543.9622802734375,0.8397837281227112
41527,1732,458,768.7308959960938,403.55328369140625,149.2037353515625,399.5904846191406,0.8408834338188171
41527,1732,459,953.7431640625,403.0242919921875,132.8514404296875,422.3565979003906,0.8358533978462219
41527,1732,460,1429.26123046875,427.1064758300781,156.5958251953125,477.29425048828125,0.8310836553573608
41527,1732,461,649.2672729492188,425.0626220703125,128.835693359375,394.4275207519531,0.8129883408546448
41527,1732,462,1127.752685546875,540.3831787109375,214.02886962890625,456.281005859375,0.7475627064704895
